order_id,carline_id,colour_id,sales_person_id,region_id,sales_date,order_qty,price_per_unit,total_sales
15557,35,2,11,7,2023-02-17,1,4434773.81,4434773.81
15558,9,11,34,3,2023-10-25,2,1773122.96,3546245.92
15559,33,9,48,11,2023-08-29,1,3429297.52,3429297.52
15560,33,1,29,1,2024-06-12,1,3890450.08,3890450.08
15561,43,2,49,8,2025-07-08,1,3445976.86,3445976.86
15562,20,10,2,3,2023-10-20,2,4512181.99,9024363.98
15563,27,4,14,7,2023-02-23,1,4439562.23,4439562.23
15564,7,6,11,4,2024-07-15,2,5547304.98,11094609.96
15565,31,6,25,7,2024-06-12,1,1285658.54,1285658.54
15566,26,1,44,6,2022-03-07,2,1398285.65,2796571.3
15567,31,6,32,10,2025-03-06,1,4305122.07,4305122.07
15568,11,4,31,3,2025-03-06,1,4124376.13,4124376.13
15569,28,11,43,3,2024-06-24,1,3739766.81,3739766.81
15570,28,3,26,1,2023-07-07,1,887099.5,887099.5
15571,1,6,23,7,2022-10-19,1,2890841.35,2890841.35
15572,24,14,31,3,2024-03-12,1,3159714.11,3159714.11
15573,19,2,55,12,2025-07-19,2,2052261.0,4104522.0
15574,28,14,33,6,2023-07-24,1,1874763.36,1874763.36
15575,19,1,36,3,2023-07-29,1,1211599.29,1211599.29
15576,32,1,31,4,2022-08-28,1,4218734.96,4218734.96
15577,8,2,17,6,2022-02-03,1,751489.27,751489.27
15578,7,11,7,9,2024-01-30,1,5773627.72,5773627.72
15579,11,2,32,4,2023-03-26,1,3587656.4,3587656.4
15580,4,2,37,2,2025-09-06,1,974213.84,974213.84
15581,20,1,2,7,2023-07-13,1,2919973.2,2919973.2
15582,26,10,25,11,2024-02-21,1,3762754.01,3762754.01
15583,28,1,18,8,2025-09-20,1,2149656.05,2149656.05
15584,28,3,22,7,2025-11-06,1,2019517.7,2019517.7
15585,18,1,10,8,2025-02-06,1,2053179.5,2053179.5
15586,15,1,8,9,2022-05-09,1,1696612.89,1696612.89
15587,7,2,28,4,2022-03-14,1,2058215.23,2058215.23
15588,17,1,6,4,2022-11-11,1,696149.63,696149.63
15589,22,5,17,4,2025-01-02,1,1217673.08,1217673.08
15590,19,3,48,6,2025-08-07,1,1735185.28,1735185.28
15591,8,2,8,6,2024-07-30,2,562247.42,1124494.84
15592,41,3,17,1,2023-07-12,1,4494216.26,4494216.26
15593,6,7,23,3,2022-12-27,1,2353346.85,2353346.85
15594,16,13,38,6,2022-08-12,1,409698.21,409698.21
15595,35,2,25,1,2023-11-05,2,1697417.33,3394834.66
15596,23,3,38,7,2022-06-30,1,1267607.41,1267607.41
15597,19,1,35,3,2022-08-31,2,2197814.41,4395628.82
15598,32,6,30,8,2025-03-22,1,4027840.2,4027840.2
15599,14,7,14,5,2025-03-24,1,1597807.34,1597807.34
15600,33,5,52,3,2022-10-17,1,3962933.98,3962933.98
15601,12,3,36,9,2024-12-03,1,4527817.54,4527817.54
15602,1,4,12,8,2025-01-08,1,2982201.62,2982201.62
15603,41,6,3,6,2023-05-13,1,5166994.54,5166994.54
15604,7,2,47,5,2025-08-03,1,2969460.53,2969460.53
15605,11,4,25,3,2025-08-03,2,2143933.58,4287867.16
15606,2,6,55,7,2022-11-18,1,1448028.75,1448028.75
15607,8,1,18,12,2022-06-24,1,794302.47,794302.47
15608,2,2,39,6,2025-02-10,1,3118755.43,3118755.43
15609,6,15,31,7,2025-01-11,1,2103657.59,2103657.59
15610,38,4,19,3,2022-02-13,1,2029945.48,2029945.48
15611,19,1,10,9,2023-10-10,1,924128.12,924128.12
15612,6,9,40,12,2022-01-09,1,2211110.75,2211110.75
15613,3,3,17,1,2023-03-10,1,594366.57,594366.57
15614,15,1,15,4,2024-03-24,1,3519075.4,3519075.4
15615,24,7,39,6,2024-05-11,2,2930434.36,5860868.72
15616,34,11,39,3,2024-01-23,1,3655564.01,3655564.01
15617,32,2,3,6,2022-08-04,1,2149029.03,2149029.03
15618,8,6,26,6,2023-06-11,1,706316.89,706316.89
15619,9,5,21,9,2024-01-20,1,1794287.96,1794287.96
15620,32,5,34,8,2022-07-28,2,2263827.2,4527654.4
15621,36,11,25,7,2025-01-16,1,1669637.16,1669637.16
15622,30,13,25,2,2024-10-13,1,4276367.68,4276367.68
15623,21,10,45,7,2025-10-07,1,857278.75,857278.75
15624,12,7,6,3,2023-09-13,1,1069626.23,1069626.23
15625,28,11,42,9,2022-09-14,1,1879727.1,1879727.1
15626,25,5,43,3,2023-05-09,1,4253352.2,4253352.2
15627,9,2,4,1,2024-10-28,1,2338310.55,2338310.55
15628,12,3,14,8,2023-03-28,1,1053400.79,1053400.79
15629,17,12,52,3,2022-02-27,1,731125.65,731125.65
15630,14,14,48,3,2024-08-17,1,1471756.7,1471756.7
15631,24,6,27,4,2024-09-27,2,1817664.43,3635328.86
15632,15,3,11,12,2022-10-02,1,2760114.44,2760114.44
15633,41,5,30,11,2025-09-21,1,970064.78,970064.78
15634,15,1,29,5,2023-05-19,1,4451681.71,4451681.71
15635,7,3,10,3,2024-12-28,1,3798864.32,3798864.32
15636,8,13,46,10,2023-01-06,2,878867.9,1757735.8
15637,15,15,27,4,2025-04-10,1,1785856.81,1785856.81
15638,35,2,43,6,2023-09-13,1,3836378.04,3836378.04
15639,15,1,14,2,2025-03-09,2,4907941.17,9815882.34
15640,12,2,39,8,2024-11-06,1,1086186.03,1086186.03
15641,23,5,24,11,2024-10-04,2,2892292.54,5784585.08
15642,42,4,4,8,2022-11-22,1,1926217.97,1926217.97
15643,20,5,18,8,2025-09-29,1,4861903.53,4861903.53
15644,15,2,33,9,2025-09-17,1,4038205.17,4038205.17
15645,35,4,14,10,2025-11-14,1,4317658.12,4317658.12
15646,1,1,20,1,2023-04-13,1,4298961.32,4298961.32
15647,7,3,50,6,2025-06-18,1,2110890.44,2110890.44
15648,28,11,31,6,2024-12-09,1,1476267.63,1476267.63
15649,9,3,54,11,2024-07-03,1,1251697.88,1251697.88
15650,6,10,2,4,2022-11-12,1,1974344.06,1974344.06
15651,27,15,12,5,2023-03-17,1,3725277.09,3725277.09
15652,28,10,22,3,2024-04-24,1,3692366.8,3692366.8
15653,19,1,14,11,2025-12-17,1,2003475.38,2003475.38
15654,24,5,42,1,2025-05-29,1,4730198.13,4730198.13
15655,9,5,32,3,2024-04-13,1,2620324.59,2620324.59
15656,26,12,55,4,2022-03-07,2,3514023.17,7028046.34
15657,32,15,11,6,2023-07-26,1,1928390.29,1928390.29
15658,16,1,45,3,2025-01-09,1,497950.99,497950.99
15659,7,15,53,3,2022-09-17,1,5922569.67,5922569.67
15660,12,12,17,10,2025-01-03,2,3030733.07,6061466.14
15661,43,12,11,6,2022-09-24,2,1320065.43,2640130.86
15662,15,12,45,1,2024-06-13,1,1198153.8,1198153.8
15663,37,7,30,1,2023-04-02,1,5398447.34,5398447.34
15664,17,3,30,9,2023-09-12,2,707689.86,1415379.72
15665,35,3,22,3,2023-10-01,1,1090305.29,1090305.29
15666,10,11,35,6,2025-05-01,1,2996743.78,2996743.78
15667,15,2,52,1,2024-09-06,1,3861537.24,3861537.24
15668,17,11,31,3,2025-01-01,1,434767.21,434767.21
15669,15,6,8,3,2022-03-13,1,4607294.01,4607294.01
15670,22,6,39,6,2024-12-20,1,1387962.49,1387962.49
15671,26,2,29,3,2023-04-12,1,2529086.41,2529086.41
15672,26,6,1,1,2025-11-15,1,3261235.59,3261235.59
15673,8,2,10,12,2024-01-06,1,707437.81,707437.81
15674,20,5,54,3,2022-07-19,2,1720939.74,3441879.48
15675,42,1,27,3,2022-08-01,2,1774985.28,3549970.56
15676,20,2,33,8,2024-03-02,1,4576656.58,4576656.58
15677,26,5,11,4,2024-06-28,1,1523548.05,1523548.05
15678,25,11,52,6,2023-09-18,1,1339616.44,1339616.44
15679,32,6,38,1,2024-02-01,1,1194611.14,1194611.14
15680,30,1,41,3,2025-08-17,1,1411535.52,1411535.52
15681,24,5,28,3,2024-04-03,1,1710606.66,1710606.66
15682,27,15,14,9,2024-06-17,1,3219479.8,3219479.8
15683,11,5,16,3,2025-06-06,1,3417109.22,3417109.22
15684,25,15,18,4,2025-03-07,1,2621484.65,2621484.65
15685,24,2,24,11,2024-07-29,1,3983232.76,3983232.76
15686,38,1,39,11,2023-04-23,2,2779485.13,5558970.26
15687,10,5,53,6,2022-03-03,1,3898413.47,3898413.47
15688,17,3,1,9,2022-06-14,1,612935.88,612935.88
15689,6,1,21,7,2023-06-23,1,2999162.24,2999162.24
15690,33,3,45,6,2022-06-24,1,935570.74,935570.74
15691,18,2,23,5,2022-06-07,1,2331431.86,2331431.86
15692,25,14,10,12,2024-06-11,2,2621219.19,5242438.38
15693,24,11,43,6,2022-08-18,1,2095665.69,2095665.69
15694,26,8,26,5,2025-08-18,1,2836626.71,2836626.71
15695,25,11,32,5,2024-02-09,1,3720106.22,3720106.22
15696,23,6,29,8,2024-08-20,1,4098415.43,4098415.43
15697,18,12,29,6,2023-09-12,2,2797333.18,5594666.36
15698,6,2,38,6,2024-12-14,1,3561710.76,3561710.76
15699,30,13,10,9,2024-09-27,1,2664112.53,2664112.53
15700,18,5,3,8,2024-06-29,1,3628487.89,3628487.89
15701,31,1,50,1,2024-03-07,1,4123451.2,4123451.2
15702,35,15,14,12,2025-03-14,1,2457807.54,2457807.54
15703,12,2,29,6,2024-07-10,1,3957062.64,3957062.64
15704,11,4,13,3,2025-08-19,1,2291573.3,2291573.3
15705,6,1,27,6,2024-02-27,1,2144116.89,2144116.89
15706,39,14,40,5,2023-02-21,1,1065980.28,1065980.28
15707,11,4,44,8,2024-05-10,1,3787183.74,3787183.74
15708,16,1,3,5,2025-06-18,1,412443.93,412443.93
15709,37,4,39,8,2022-10-13,2,4402105.15,8804210.3
15710,2,1,45,6,2022-05-04,2,928570.04,1857140.08
15711,42,4,8,9,2024-02-18,1,1904994.0,1904994.0
15712,26,2,44,4,2022-07-25,2,2695310.41,5390620.82
15713,29,13,19,11,2023-04-19,1,611617.45,611617.45
15714,29,1,43,8,2024-02-05,1,553115.41,553115.41
15715,12,1,30,10,2024-04-30,1,2132825.28,2132825.28
15716,39,1,33,3,2025-08-21,1,2234351.71,2234351.71
15717,13,10,10,1,2023-04-19,1,806908.73,806908.73
15718,38,3,49,5,2024-01-24,1,3650586.36,3650586.36
15719,37,1,24,6,2024-09-22,1,3634621.69,3634621.69
15720,18,1,7,3,2025-01-21,1,1453324.11,1453324.11
15721,25,6,57,8,2025-01-17,1,1970273.23,1970273.23
15722,11,11,18,6,2023-11-11,1,2361067.88,2361067.88
15723,43,4,49,11,2025-04-30,1,2867904.62,2867904.62
15724,37,4,37,5,2023-09-10,1,4720024.39,4720024.39
15725,6,5,44,8,2022-08-27,1,3044122.9,3044122.9
15726,31,4,19,6,2024-05-29,1,1612334.78,1612334.78
15727,6,8,18,6,2024-07-02,1,1904194.62,1904194.62
15728,9,15,10,9,2025-04-09,1,2046932.65,2046932.65
15729,23,4,53,4,2024-10-09,1,1049066.06,1049066.06
15730,29,1,34,7,2025-10-16,1,608870.4,608870.4
15731,22,1,51,3,2025-12-04,1,936617.44,936617.44
15732,7,2,22,3,2023-01-27,1,4185413.94,4185413.94
15733,33,6,40,10,2024-08-25,1,1920757.35,1920757.35
15734,15,12,49,4,2023-02-27,2,3893895.2,7787790.4
15735,40,10,33,11,2023-09-17,3,1679033.03,5037099.09
15736,1,15,37,8,2024-08-22,3,3399229.24,10197687.72
15737,41,10,44,4,2022-08-26,1,3041552.29,3041552.29
15738,8,13,2,5,2022-05-19,1,545534.66,545534.66
15739,27,1,24,8,2024-11-21,1,2309964.29,2309964.29
15740,7,3,45,6,2024-11-16,1,4579221.06,4579221.06
15741,11,2,26,6,2025-02-01,1,3057843.62,3057843.62
15742,12,6,20,7,2023-10-11,1,2034162.25,2034162.25
15743,19,3,46,1,2025-02-18,1,1960375.76,1960375.76
15744,24,5,9,3,2022-11-23,1,2403830.52,2403830.52
15745,24,10,25,6,2022-01-21,1,4081524.86,4081524.86
15746,20,6,1,6,2023-05-03,1,2240923.05,2240923.05
15747,7,4,22,1,2023-08-09,1,2496089.0,2496089.0
15748,15,12,50,1,2025-04-25,1,4758908.07,4758908.07
15749,2,9,44,4,2024-07-28,1,1769721.72,1769721.72
15750,35,12,18,1,2023-05-16,1,2965382.01,2965382.01
15751,35,3,46,6,2024-09-08,1,3773634.67,3773634.67
15752,12,11,24,3,2022-03-19,1,3647119.31,3647119.31
15753,7,6,21,6,2024-10-23,2,1845669.07,3691338.14
15754,16,11,14,1,2025-03-23,2,579805.85,1159611.7
15755,31,7,27,9,2025-11-03,1,3727401.04,3727401.04
15756,26,2,25,4,2022-03-05,1,954501.18,954501.18
15757,41,3,19,4,2023-02-13,1,2062976.52,2062976.52
15758,29,10,6,10,2023-08-14,2,727688.59,1455377.18
15759,10,2,36,1,2024-03-08,1,3021385.45,3021385.45
15760,32,11,2,3,2022-05-09,1,4200879.94,4200879.94
15761,28,6,31,6,2024-07-28,2,2153999.68,4307999.36
15762,28,1,21,1,2022-12-03,1,1670382.79,1670382.79
15763,43,6,23,3,2024-12-05,1,2142947.87,2142947.87
15764,25,4,4,6,2023-03-02,1,1254863.33,1254863.33
15765,6,13,40,3,2025-04-14,1,3244458.03,3244458.03
15766,33,6,43,3,2025-11-19,1,2905637.34,2905637.34
15767,26,8,53,7,2025-03-26,1,3317439.69,3317439.69
15768,26,1,13,8,2022-01-18,2,885452.98,1770905.96
15769,24,11,11,3,2025-10-18,1,1821378.11,1821378.11
15770,39,2,29,8,2025-01-12,1,4240123.5,4240123.5
15771,16,3,19,3,2024-12-16,1,418775.73,418775.73
15772,38,2,39,6,2025-02-18,2,2595478.17,5190956.34
15773,27,12,37,5,2023-03-26,1,3818745.1,3818745.1
15774,43,6,19,1,2024-03-06,1,4686942.12,4686942.12
15775,39,5,8,6,2022-05-12,1,3121526.19,3121526.19
15776,16,3,31,7,2024-01-15,1,511708.15,511708.15
15777,28,8,10,7,2025-06-05,1,3204390.67,3204390.67
15778,43,13,31,7,2022-02-08,1,1602558.37,1602558.37
15779,26,10,2,6,2025-05-23,1,2477622.32,2477622.32
15780,42,1,39,4,2024-06-19,1,1310175.5,1310175.5
15781,15,1,19,3,2024-12-02,1,4514371.69,4514371.69
15782,29,1,54,11,2025-05-16,1,537560.6,537560.6
15783,35,1,1,4,2025-08-14,1,2279437.99,2279437.99
15784,27,4,50,12,2023-09-05,1,2817737.06,2817737.06
15785,25,9,13,1,2025-12-01,1,2835879.21,2835879.21
15786,14,3,4,6,2023-09-13,2,1834433.13,3668866.26
15787,16,2,18,2,2025-01-29,3,598300.46,1794901.38
15788,28,9,55,6,2024-12-13,1,4047297.44,4047297.44
15789,14,3,24,4,2022-06-17,1,1832485.35,1832485.35
15790,31,1,23,4,2024-07-01,1,2581882.43,2581882.43
15791,19,13,17,1,2024-10-26,1,1521823.32,1521823.32
15792,12,8,11,7,2023-08-26,1,2944640.49,2944640.49
15793,18,10,3,7,2024-08-06,1,3015100.02,3015100.02
15794,34,11,45,9,2023-11-30,1,2191825.45,2191825.45
15795,33,2,5,11,2023-06-27,2,2541097.79,5082195.58
15796,27,1,32,2,2022-02-12,1,2376583.0,2376583.0
15797,22,8,47,7,2023-06-15,2,1591910.51,3183821.02
15798,4,1,28,5,2022-04-24,2,1141005.72,2282011.44
15799,26,3,2,7,2024-07-05,1,1914229.78,1914229.78
15800,28,10,6,6,2025-11-15,1,2783727.07,2783727.07
15801,18,14,54,12,2023-02-22,1,1571677.71,1571677.71
15802,35,2,46,8,2024-07-01,1,2906368.62,2906368.62
15803,38,1,30,7,2022-05-01,1,4198070.6,4198070.6
15804,43,9,33,6,2023-12-27,1,4373731.21,4373731.21
15805,29,2,9,8,2024-06-15,2,768446.68,1536893.36
15806,36,4,15,3,2024-02-17,1,2083045.75,2083045.75
15807,31,2,32,11,2023-08-07,1,1452879.22,1452879.22
15808,18,2,10,6,2022-07-02,2,2512362.65,5024725.3
15809,20,6,49,4,2025-07-04,1,1245559.97,1245559.97
15810,12,2,28,6,2025-08-16,1,920287.58,920287.58
15811,33,5,5,1,2023-05-25,1,1724735.33,1724735.33
15812,17,3,9,11,2025-04-16,1,405188.73,405188.73
15813,20,4,15,9,2024-05-13,2,2579139.31,5158278.62
15814,7,6,23,3,2022-08-13,1,1510867.88,1510867.88
15815,3,3,31,12,2025-11-26,1,758218.43,758218.43
15816,15,4,18,9,2024-01-11,2,4350308.19,8700616.38
15817,40,6,54,6,2022-10-02,1,2327817.71,2327817.71
15818,32,3,11,4,2025-09-04,1,2520768.64,2520768.64
15819,33,12,46,8,2022-10-31,1,3653372.31,3653372.31
15820,12,12,28,8,2023-09-08,1,1967467.06,1967467.06
15821,6,10,25,4,2023-06-27,2,1204185.54,2408371.08
15822,19,3,22,7,2023-02-13,1,1289708.79,1289708.79
15823,34,6,13,8,2023-06-09,1,1685472.46,1685472.46
15824,28,1,20,6,2023-07-12,1,2830926.64,2830926.64
15825,23,5,2,6,2025-09-16,1,1214250.54,1214250.54
15826,32,9,37,3,2025-03-09,1,1020123.88,1020123.88
15827,15,11,16,2,2022-05-18,1,4290347.7,4290347.7
15828,26,5,52,4,2022-02-08,1,3737233.98,3737233.98
15829,17,15,53,3,2024-04-13,1,553887.99,553887.99
15830,27,2,36,3,2025-10-27,3,3271754.71,9815264.13
15831,8,5,3,11,2022-01-18,1,687253.93,687253.93
15832,8,1,35,7,2022-11-09,1,705434.67,705434.67
15833,28,14,20,7,2022-04-17,2,881577.71,1763155.42
15834,28,1,7,3,2024-10-15,1,1075939.53,1075939.53
15835,16,6,46,3,2023-07-31,3,522424.32,1567272.96
15836,37,1,37,3,2022-06-28,1,3032044.92,3032044.92
15837,29,2,20,8,2023-11-06,1,719132.19,719132.19
15838,25,5,24,1,2022-10-20,1,807620.55,807620.55
15839,39,11,8,2,2025-09-13,1,3453131.86,3453131.86
15840,30,1,44,5,2023-05-15,1,3545368.45,3545368.45
15841,7,1,9,5,2023-01-20,1,2201797.78,2201797.78
15842,9,14,48,8,2025-07-09,1,1347986.04,1347986.04
15843,30,3,20,7,2023-12-30,1,1648952.01,1648952.01
15844,9,4,41,6,2025-01-30,1,2251188.65,2251188.65
15845,1,3,27,1,2022-07-17,1,3417229.6,3417229.6
15846,7,4,21,6,2022-09-28,1,3394549.09,3394549.09
15847,26,4,47,8,2025-03-22,1,3286945.54,3286945.54
15848,9,1,53,8,2024-07-09,1,1941345.81,1941345.81
15849,6,1,6,7,2023-09-16,1,2375475.57,2375475.57
15850,31,14,8,6,2025-07-23,2,2284709.52,4569419.04
15851,40,10,55,3,2025-01-27,1,5950825.79,5950825.79
15852,23,3,36,9,2025-06-25,1,1487532.35,1487532.35
15853,43,9,5,4,2023-01-19,1,2027891.75,2027891.75
15854,11,2,51,11,2022-07-06,1,2593705.35,2593705.35
15855,12,9,4,8,2024-08-11,1,4500074.4,4500074.4
15856,14,6,49,7,2024-06-05,2,817043.61,1634087.22
15857,37,1,51,7,2022-04-14,3,5380600.04,16141800.12
15858,19,4,36,1,2023-11-17,1,1215943.12,1215943.12
15859,28,11,52,6,2025-02-24,1,4406790.04,4406790.04
15860,42,2,10,7,2024-10-22,1,1204022.35,1204022.35
15861,35,5,2,6,2025-04-13,1,3964627.44,3964627.44
15862,29,4,43,3,2023-03-01,2,570795.55,1141591.1
15863,4,4,26,4,2025-04-14,1,1208375.98,1208375.98
15864,20,2,28,6,2022-12-09,1,3178524.95,3178524.95
15865,20,6,40,1,2022-08-25,1,1931010.7,1931010.7
15866,43,1,43,1,2025-11-09,2,3785258.73,7570517.46
15867,35,8,15,7,2022-11-27,1,2490636.76,2490636.76
15868,28,5,21,6,2023-10-20,1,2127392.97,2127392.97
15869,27,2,9,4,2024-10-05,1,4484779.51,4484779.51
15870,15,1,10,8,2022-11-26,1,4464593.99,4464593.99
15871,30,4,40,12,2023-09-16,1,3673242.11,3673242.11
15872,9,7,52,3,2022-08-25,1,2165066.4,2165066.4
15873,12,1,49,7,2025-02-19,1,2202593.31,2202593.31
15874,25,8,41,4,2024-04-17,1,4174078.42,4174078.42
15875,6,6,33,6,2025-01-22,1,3415315.46,3415315.46
15876,17,8,48,7,2025-01-15,1,590754.35,590754.35
15877,19,5,24,7,2024-06-22,1,1887386.09,1887386.09
15878,36,1,13,6,2025-10-27,1,2771730.66,2771730.66
15879,20,6,44,4,2022-12-16,1,5042358.0,5042358.0
15880,4,6,40,3,2024-08-24,1,730960.46,730960.46
15881,41,3,27,10,2025-02-06,1,4651513.02,4651513.02
15882,21,5,4,9,2024-08-14,1,1163885.37,1163885.37
15883,20,14,48,1,2022-10-05,1,5059819.58,5059819.58
15884,14,3,2,8,2024-06-07,1,1674754.31,1674754.31
15885,32,5,31,1,2025-04-13,1,3728112.08,3728112.08
15886,15,2,27,5,2024-04-16,1,4826014.96,4826014.96
15887,20,1,28,5,2025-06-05,1,3796187.5,3796187.5
15888,25,13,47,2,2023-07-19,1,2327236.3,2327236.3
15889,10,1,22,1,2024-06-01,1,3806568.02,3806568.02
15890,11,11,53,5,2024-08-21,1,2488136.2,2488136.2
15891,14,3,49,6,2023-12-05,1,1011899.27,1011899.27
15892,14,15,21,7,2023-01-29,1,1789660.12,1789660.12
15893,16,2,28,5,2023-02-04,1,449140.02,449140.02
15894,16,9,35,3,2023-03-27,1,636236.13,636236.13
15895,38,14,36,1,2024-03-08,1,4329768.89,4329768.89
15896,23,13,1,4,2024-02-08,1,2909048.54,2909048.54
15897,14,1,47,5,2022-11-26,1,1251904.21,1251904.21
15898,31,3,10,10,2024-12-09,1,4578011.29,4578011.29
15899,17,6,45,1,2024-10-24,1,610865.28,610865.28
15900,21,9,19,2,2024-09-22,1,1014101.48,1014101.48
15901,23,6,41,7,2025-11-27,1,2664543.05,2664543.05
15902,20,1,34,7,2023-03-31,1,3582360.2,3582360.2
15903,33,7,47,3,2023-12-25,1,2175715.58,2175715.58
15904,15,5,34,3,2023-05-03,1,2033788.6,2033788.6
15905,27,6,13,3,2023-07-21,1,2778221.31,2778221.31
15906,35,11,46,3,2024-11-11,1,2638982.0,2638982.0
15907,20,3,39,3,2023-12-06,1,1151376.28,1151376.28
15908,24,1,17,4,2023-10-12,1,4600022.3,4600022.3
15909,7,5,7,9,2025-02-26,1,4885438.8,4885438.8
15910,27,14,55,5,2025-11-14,1,4094319.39,4094319.39
15911,4,13,19,6,2022-02-19,1,806796.18,806796.18
15912,11,2,1,5,2022-04-06,1,2761785.84,2761785.84
15913,35,13,50,1,2022-07-07,2,1976609.75,3953219.5
15914,25,12,8,7,2023-08-19,1,3012868.65,3012868.65
15915,20,11,42,2,2024-07-29,1,4498985.75,4498985.75
15916,32,6,18,4,2024-07-17,1,4892477.85,4892477.85
15917,2,12,43,6,2024-05-19,1,4938497.89,4938497.89
15918,31,7,50,3,2023-09-12,1,1712749.92,1712749.92
15919,36,6,47,1,2024-12-14,1,2446353.31,2446353.31
15920,6,6,25,7,2022-08-08,1,2003270.26,2003270.26
15921,27,14,19,12,2023-12-23,1,3349643.55,3349643.55
15922,34,12,39,5,2023-06-16,1,4183034.18,4183034.18
15923,4,10,49,9,2023-12-29,1,1709623.57,1709623.57
15924,34,11,52,9,2025-01-08,1,4604183.84,4604183.84
15925,12,14,51,6,2024-05-14,1,2329001.59,2329001.59
15926,40,14,56,1,2025-07-09,1,1854873.86,1854873.86
15927,1,2,43,3,2024-10-29,1,1425936.59,1425936.59
15928,29,11,31,5,2022-06-15,2,666712.61,1333425.22
15929,9,2,6,11,2025-02-20,1,2656798.82,2656798.82
15930,39,3,13,4,2022-08-10,1,4120075.39,4120075.39
15931,16,3,35,8,2022-08-14,1,575305.78,575305.78
15932,25,9,48,5,2025-03-18,2,4245945.74,8491891.48
15933,29,11,40,7,2022-11-08,1,742634.31,742634.31
15934,39,5,4,7,2024-04-15,3,1095641.45,3286924.35
15935,35,3,35,4,2023-04-28,1,2396175.2,2396175.2
15936,26,7,20,5,2023-07-21,1,1131536.97,1131536.97
15937,1,9,11,5,2022-03-04,1,2776777.4,2776777.4
15938,32,6,4,7,2022-08-23,1,3508647.83,3508647.83
15939,2,1,19,9,2025-09-05,1,2107056.51,2107056.51
15940,30,3,31,3,2025-07-30,1,1602030.17,1602030.17
15941,25,1,22,3,2023-04-05,1,3936324.88,3936324.88
15942,20,4,3,7,2024-07-15,1,2413150.41,2413150.41
15943,42,2,39,7,2023-04-17,1,1105717.28,1105717.28
15944,41,7,2,5,2024-03-30,1,2412911.78,2412911.78
15945,31,7,9,3,2022-07-13,1,2803066.67,2803066.67
15946,9,2,28,1,2022-07-16,1,1402837.62,1402837.62
15947,9,6,49,3,2023-02-21,1,1827762.64,1827762.64
15948,32,1,34,9,2023-11-04,1,1308743.69,1308743.69
15949,2,3,42,5,2023-03-10,1,4087196.83,4087196.83
15950,35,4,26,5,2025-11-28,1,4260764.6,4260764.6
15951,35,4,30,1,2024-03-13,1,1004908.94,1004908.94
15952,39,8,33,10,2025-08-01,1,4766679.58,4766679.58
15953,9,9,42,3,2024-08-10,1,1904938.92,1904938.92
15954,15,1,35,8,2024-01-18,1,1673709.11,1673709.11
15955,12,12,46,6,2023-06-22,1,967926.41,967926.41
15956,11,4,2,7,2022-02-27,2,2071703.13,4143406.26
15957,43,2,16,1,2022-03-12,1,5501748.93,5501748.93
15958,18,9,22,8,2025-05-25,1,2753694.65,2753694.65
15959,34,1,52,5,2024-01-12,1,1301257.97,1301257.97
15960,17,1,24,4,2023-01-14,1,579441.19,579441.19
15961,18,2,16,5,2022-06-21,1,2776746.43,2776746.43
15962,40,1,52,12,2025-09-01,1,2622811.75,2622811.75
15963,36,3,48,4,2022-01-12,1,2169521.25,2169521.25
15964,39,10,37,8,2022-12-17,1,4397011.64,4397011.64
15965,40,1,52,10,2024-03-24,1,4570593.18,4570593.18
15966,26,5,10,7,2022-05-27,1,1714832.57,1714832.57
15967,10,8,18,7,2024-11-26,1,4541507.48,4541507.48
15968,43,4,36,4,2025-06-11,1,1137254.27,1137254.27
15969,42,3,12,7,2023-02-02,1,976618.78,976618.78
15970,39,14,42,1,2025-07-25,1,2236015.75,2236015.75
15971,26,1,50,11,2022-01-04,1,3369974.95,3369974.95
15972,29,3,23,7,2024-08-03,1,776150.1,776150.1
15973,18,12,52,2,2024-03-09,2,2523425.54,5046851.08
15974,1,13,26,1,2024-07-24,1,3189395.89,3189395.89
15975,5,8,42,9,2025-06-30,1,6988930.08,6988930.08
15976,28,12,48,7,2023-12-15,1,1568583.06,1568583.06
15977,18,9,2,11,2022-06-19,3,932187.59,2796562.77
15978,14,5,12,9,2025-12-01,1,1331192.44,1331192.44
15979,11,4,26,2,2023-01-18,1,2826092.41,2826092.41
15980,8,4,13,2,2022-04-22,2,726061.82,1452123.64
15981,40,3,31,4,2024-01-09,1,7153308.17,7153308.17
15982,4,10,7,1,2022-08-06,1,1555887.09,1555887.09
15983,10,6,54,1,2024-07-16,1,3724784.77,3724784.77
15984,8,4,32,5,2022-05-18,2,512113.21,1024226.42
15985,24,2,27,9,2024-03-17,2,882806.81,1765613.62
15986,27,10,32,4,2023-04-16,1,2239008.38,2239008.38
15987,27,15,29,5,2022-12-13,1,1913232.28,1913232.28
15988,21,12,35,6,2023-01-18,2,1631955.53,3263911.06
15989,20,11,15,3,2022-08-29,1,2183502.45,2183502.45
15990,31,6,23,5,2022-01-26,1,3240729.97,3240729.97
15991,34,14,39,3,2022-12-27,1,2374936.31,2374936.31
15992,11,4,37,7,2023-03-21,1,2760617.39,2760617.39
15993,19,1,51,11,2022-01-17,1,1899388.26,1899388.26
15994,6,5,52,6,2023-04-07,1,1848133.8,1848133.8
15995,8,2,23,6,2023-09-02,1,629904.88,629904.88
