policy_month_id,policy_id,product_id,agent_id,region_id,accounting_month,written_premium,earned_premium,exposure_units,active_policy_flag,due_for_renewal_flag,renewed_flag
39901,5653,4,68,3,2026-01-01,59268.77,52338.21,0.881079,True,False,
39902,5653,4,68,3,2026-02-01,61506.12,55688.46,0.86732,True,False,
39903,5653,4,68,3,2026-03-01,62927.62,58115.83,0.9653,True,True,True
39904,5654,2,7,2,2025-08-01,22570.53,20339.53,0.868087,True,False,
39905,5654,2,7,2,2025-09-01,20962.67,19133.24,0.928667,True,False,
39906,5654,2,7,2,2025-10-01,20319.46,19092.65,0.890904,True,False,
39907,5654,2,7,2,2025-11-01,23230.42,22605.62,0.970686,True,False,
39908,5654,2,7,2,2025-12-01,22444.21,21635.08,0.957653,True,False,
39909,5654,2,7,2,2026-01-01,21290.35,18794.0,0.922241,True,False,
39910,5654,2,7,2,2026-02-01,24111.82,22388.33,0.962233,True,False,
39911,5654,2,7,2,2026-03-01,24014.19,23509.54,0.924899,True,False,
39912,5654,2,7,2,2026-04-01,22403.21,21835.0,0.96638,True,False,
39913,5654,2,7,2,2026-05-01,25706.24,22665.56,0.889129,True,False,
39914,5654,2,7,2,2026-06-01,23813.84,21606.92,0.949313,True,True,False
39915,5655,1,48,4,2025-01-01,27448.76,26196.37,0.898297,True,False,
39916,5655,1,48,4,2025-02-01,28864.79,25727.88,0.906537,True,False,
39917,5655,1,48,4,2025-03-01,27490.53,26205.92,0.951065,True,False,
39918,5655,1,48,4,2025-04-01,29901.4,27746.07,0.911362,True,False,
39919,5655,1,48,4,2025-05-01,31449.5,28581.76,0.875778,True,False,
39920,5655,1,48,4,2025-06-01,30610.84,27159.76,0.894607,True,False,
39921,5655,1,48,4,2025-07-01,28692.58,26524.38,0.916373,True,False,
39922,5655,1,48,4,2025-08-01,31713.53,29651.84,0.87848,True,False,
39923,5655,1,48,4,2025-09-01,28682.27,27829.68,0.985566,True,False,
39924,5655,1,48,4,2025-10-01,29889.14,27226.54,0.880302,True,False,
39925,5655,1,48,4,2025-11-01,32649.29,31989.26,0.922017,True,False,
39926,5655,1,48,4,2025-12-01,30080.35,26855.03,0.881323,True,False,
39927,5655,1,48,4,2026-01-01,32800.28,32116.69,0.935716,True,False,
39928,5655,1,48,4,2026-02-01,30353.36,27679.96,0.880919,True,False,
39929,5655,1,48,4,2026-03-01,34659.93,30968.35,0.983648,True,False,
39930,5655,1,48,4,2026-04-01,35178.38,31676.59,0.894234,True,True,True
39931,5656,7,34,2,2025-08-01,54936.28,48790.91,0.896064,True,False,
39932,5656,7,34,2,2025-09-01,56699.12,54119.76,0.873968,True,False,
39933,5656,7,34,2,2025-10-01,59491.8,52798.78,0.901167,True,False,
39934,5656,7,34,2,2025-11-01,56824.75,54425.12,0.921078,True,False,
39935,5656,7,34,2,2025-12-01,55361.72,51291.73,0.861954,True,False,
39936,5656,7,34,2,2026-01-01,61471.71,55517.03,0.980753,True,False,
39937,5656,7,34,2,2026-02-01,59674.4,57119.33,0.980792,True,False,
39938,5656,7,34,2,2026-03-01,56859.57,55443.25,0.911067,True,False,
39939,5656,7,34,2,2026-04-01,55410.88,54091.67,0.887602,True,False,
39940,5656,7,34,2,2026-05-01,54505.86,52710.56,0.875397,True,False,
39941,5656,7,34,2,2026-06-01,62459.33,57656.39,0.973358,True,True,True
39942,5658,1,120,2,2025-06-01,39978.85,37358.24,0.858353,False,False,
39943,5658,1,120,2,2025-07-01,39882.9,37428.87,0.937699,False,False,
39944,5658,1,120,2,2025-08-01,35003.51,32030.52,0.898947,False,False,
39945,5658,1,120,2,2025-09-01,35617.15,34078.16,0.897679,False,False,
39946,5658,1,120,2,2025-10-01,36790.53,35948.84,0.967739,False,False,
39947,5658,1,120,2,2025-11-01,39860.37,37322.7,0.948955,False,False,
39948,5658,1,120,2,2025-12-01,42077.61,40336.7,0.877479,False,False,
39949,5658,1,120,2,2026-01-01,38630.56,34826.42,0.955855,False,False,
39950,5658,1,120,2,2026-02-01,40856.86,38327.32,0.909698,False,False,
39951,5658,1,120,2,2026-03-01,42858.58,41407.25,0.852933,False,False,
39952,5658,1,120,2,2026-04-01,39531.03,35649.75,0.877358,False,False,
39953,5658,1,120,2,2026-05-01,42171.96,41253.28,0.913149,False,False,
39954,5658,1,120,2,2026-06-01,41175.86,38271.95,0.95605,False,False,
39955,5659,6,7,2,2025-01-01,37495.08,35646.79,0.978905,True,True,True
39956,5660,4,116,3,2025-04-01,36073.97,34317.08,0.890488,True,False,
39957,5660,4,116,3,2025-05-01,40335.58,36959.25,0.993072,True,False,
39958,5660,4,116,3,2025-06-01,40226.28,37720.63,0.967606,True,False,
39959,5660,4,116,3,2025-07-01,36255.37,33716.61,0.98021,True,False,
39960,5660,4,116,3,2025-08-01,39186.47,35128.3,0.894991,True,False,
39961,5660,4,116,3,2025-09-01,40425.4,36128.15,0.895936,True,False,
39962,5660,4,116,3,2025-10-01,37687.52,35225.59,0.884562,True,False,
39963,5660,4,116,3,2025-11-01,40617.52,37870.49,0.966816,True,False,
39964,5660,4,116,3,2025-12-01,39690.6,35893.1,0.993324,True,False,
39965,5660,4,116,3,2026-01-01,40049.67,39172.42,0.865965,True,False,
39966,5660,4,116,3,2026-02-01,43413.16,39663.2,0.962581,True,False,
39967,5660,4,116,3,2026-03-01,39520.2,36685.42,0.973262,True,False,
39968,5660,4,116,3,2026-04-01,40185.71,37727.56,0.992633,True,False,
39969,5660,4,116,3,2026-05-01,40193.33,37172.7,0.937283,True,False,
39970,5660,4,116,3,2026-06-01,41415.94,39820.09,0.915334,True,True,True
39971,5661,2,62,1,2025-01-01,18846.81,17320.78,0.979457,True,False,
39972,5661,2,62,1,2025-02-01,19427.46,18192.57,0.985744,True,False,
39973,5661,2,62,1,2025-03-01,21391.33,20039.75,0.863324,True,False,
39974,5661,2,62,1,2025-04-01,21366.39,19655.02,0.866521,True,True,True
39975,5663,1,75,3,2025-01-01,26213.54,23367.46,0.962973,True,False,
39976,5663,1,75,3,2025-02-01,30300.94,29253.48,0.997994,True,False,
39977,5663,1,75,3,2025-03-01,30593.22,27535.48,0.977368,True,False,
39978,5663,1,75,3,2025-04-01,31137.02,29204.04,0.95339,True,False,
39979,5663,1,75,3,2025-05-01,32123.01,28924.92,0.907806,True,False,
39980,5663,1,75,3,2025-06-01,31166.69,27886.45,0.867715,True,False,
39981,5663,1,75,3,2025-07-01,30333.74,27106.41,0.935316,True,False,
39982,5663,1,75,3,2025-08-01,29489.54,26510.72,0.90292,True,False,
39983,5663,1,75,3,2025-09-01,28778.1,27338.85,0.995295,True,True,False
39984,5664,6,66,1,2025-01-01,29036.03,27021.15,0.85935,True,False,
39985,5664,6,66,1,2025-02-01,31041.94,30057.42,0.941426,True,False,
39986,5664,6,66,1,2025-03-01,28933.11,28216.71,0.947393,True,False,
39987,5664,6,66,1,2025-04-01,29407.63,27016.83,0.963951,True,False,
39988,5664,6,66,1,2025-05-01,30071.75,27886.47,0.875436,True,True,True
39989,5665,7,32,3,2025-01-01,48166.19,45144.56,0.899707,True,True,True
39990,5667,7,80,1,2025-01-01,54633.05,52304.21,0.952715,True,False,
39991,5667,7,80,1,2025-02-01,52636.78,50023.71,0.893881,True,False,
39992,5667,7,80,1,2025-03-01,55584.87,51995.23,0.865266,True,False,
39993,5667,7,80,1,2025-04-01,55706.83,51322.03,0.885647,True,True,True
39994,5668,1,66,2,2025-12-01,32692.79,29713.23,0.999281,True,False,
39995,5668,1,66,2,2026-01-01,31891.34,28808.09,0.995779,True,False,
39996,5668,1,66,2,2026-02-01,33852.34,31952.96,0.900412,True,False,
39997,5668,1,66,2,2026-03-01,32900.25,31035.36,0.958967,True,False,
39998,5668,1,66,2,2026-04-01,31879.11,29424.7,0.899351,True,False,
39999,5668,1,66,2,2026-05-01,34743.81,32267.02,0.97171,True,False,
40000,5668,1,66,2,2026-06-01,36921.39,35718.07,0.871436,True,True,True
40001,5669,1,120,3,2025-06-01,41311.45,39680.81,0.928655,True,False,
40002,5669,1,120,3,2025-07-01,37648.53,34850.8,0.949685,True,False,
40003,5669,1,120,3,2025-08-01,39010.85,36753.72,0.884778,True,False,
40004,5669,1,120,3,2025-09-01,38080.84,35796.85,0.946619,True,False,
40005,5669,1,120,3,2025-10-01,36980.56,33976.11,0.907203,True,False,
40006,5669,1,120,3,2025-11-01,39574.0,37122.64,0.947067,True,False,
40007,5669,1,120,3,2025-12-01,38155.47,35821.77,0.981121,True,False,
40008,5669,1,120,3,2026-01-01,41076.59,36585.65,0.925023,True,False,
40009,5669,1,120,3,2026-02-01,38364.02,34551.01,0.872147,True,False,
40010,5669,1,120,3,2026-03-01,42946.72,39917.18,0.913067,True,False,
40011,5669,1,120,3,2026-04-01,39232.51,35283.74,0.898737,True,False,
40012,5669,1,120,3,2026-05-01,45125.31,40423.56,0.944273,True,True,True
40013,5670,6,104,2,2025-01-01,38179.71,35986.07,0.915041,True,False,
40014,5670,6,104,2,2025-02-01,33515.47,29942.11,0.991768,True,False,
40015,5670,6,104,2,2025-03-01,35130.25,31303.07,0.881004,True,False,
40016,5670,6,104,2,2025-04-01,37283.78,35408.5,0.944085,True,False,
40017,5670,6,104,2,2025-05-01,35744.28,31556.9,0.8926,True,False,
40018,5670,6,104,2,2025-06-01,33939.04,31797.3,0.92839,True,False,
40019,5670,6,104,2,2025-07-01,35628.69,33787.3,0.899157,True,False,
40020,5670,6,104,2,2025-08-01,39405.2,34720.8,0.998946,True,False,
40021,5670,6,104,2,2025-09-01,36738.52,32496.22,0.937225,True,False,
40022,5670,6,104,2,2025-10-01,37947.41,35050.14,0.888106,True,False,
40023,5670,6,104,2,2025-11-01,39233.19,37863.7,0.901913,True,False,
40024,5670,6,104,2,2025-12-01,42073.67,40018.27,0.889929,True,False,
40025,5670,6,104,2,2026-01-01,38637.19,35532.08,0.947588,True,False,
40026,5670,6,104,2,2026-02-01,36835.51,34843.3,0.985741,True,False,
40027,5670,6,104,2,2026-03-01,41595.79,38010.95,0.872593,True,False,
40028,5670,6,104,2,2026-04-01,38345.89,35598.58,0.948406,True,False,
40029,5670,6,104,2,2026-05-01,38672.08,37633.06,0.885733,True,False,
40030,5670,6,104,2,2026-06-01,37280.95,35047.13,0.944574,True,True,True
40031,5671,1,11,1,2025-08-01,28472.96,26391.95,0.960329,True,False,
40032,5671,1,11,1,2025-09-01,29234.02,27924.63,0.998386,True,False,
40033,5671,1,11,1,2025-10-01,29868.56,28293.01,0.935952,True,False,
40034,5671,1,11,1,2025-11-01,29673.58,29019.11,0.936102,True,False,
40035,5671,1,11,1,2025-12-01,30479.47,27397.4,0.946521,True,False,
40036,5671,1,11,1,2026-01-01,31674.74,28123.61,0.857881,True,False,
40037,5671,1,11,1,2026-02-01,31985.68,30231.56,0.968946,True,False,
40038,5671,1,11,1,2026-03-01,29986.3,28167.24,0.987357,True,False,
40039,5671,1,11,1,2026-04-01,31207.77,30329.2,0.993783,True,False,
40040,5671,1,11,1,2026-05-01,32581.23,28695.63,0.885784,True,False,
40041,5671,1,11,1,2026-06-01,36510.98,35529.55,0.876916,True,True,True
40042,5672,8,92,2,2025-01-01,75466.0,68670.68,0.954747,True,False,
40043,5672,8,92,2,2025-02-01,79568.17,74557.01,0.867902,True,False,
40044,5672,8,92,2,2025-03-01,84976.47,79845.05,0.903828,True,False,
40045,5672,8,92,2,2025-04-01,81574.55,76618.33,0.949448,True,False,
40046,5672,8,92,2,2025-05-01,83320.66,79068.61,0.961225,True,False,
40047,5672,8,92,2,2025-06-01,88347.81,79277.14,0.896104,True,False,
40048,5672,8,92,2,2025-07-01,81325.25,78568.82,0.954655,True,True,True
40049,5673,1,5,3,2025-07-01,40253.69,37476.99,0.869153,True,False,
40050,5673,1,5,3,2025-08-01,40464.18,38583.25,0.959678,True,False,
40051,5673,1,5,3,2025-09-01,35428.46,31215.03,0.878522,True,False,
40052,5673,1,5,3,2025-10-01,38708.38,34959.6,0.926809,True,False,
40053,5673,1,5,3,2025-11-01,35915.17,34223.9,0.973692,True,False,
40054,5673,1,5,3,2025-12-01,36774.05,32362.4,0.943864,True,False,
40055,5673,1,5,3,2026-01-01,37572.93,36527.49,0.856029,True,False,
40056,5673,1,5,3,2026-02-01,39796.49,38927.79,0.928144,True,False,
40057,5673,1,5,3,2026-03-01,38375.14,37469.22,0.875322,True,False,
40058,5673,1,5,3,2026-04-01,40961.0,38740.82,0.886192,True,False,
40059,5673,1,5,3,2026-05-01,41586.26,39679.65,0.928354,True,False,
40060,5673,1,5,3,2026-06-01,41801.55,38700.45,0.985968,True,True,False
40061,5674,1,74,1,2025-01-01,29922.39,26800.08,0.873897,True,False,
40062,5674,1,74,1,2025-02-01,28290.06,26894.58,0.858343,True,False,
40063,5674,1,74,1,2025-03-01,30083.23,27677.25,0.957229,True,False,
40064,5674,1,74,1,2025-04-01,27938.13,25129.92,0.850657,True,False,
40065,5674,1,74,1,2025-05-01,32506.27,31038.93,0.908364,True,False,
40066,5674,1,74,1,2025-06-01,31812.65,29045.33,0.964432,True,False,
40067,5674,1,74,1,2025-07-01,30445.04,27830.28,0.919432,True,False,
40068,5674,1,74,1,2025-08-01,30907.39,28620.51,0.854,True,False,
40069,5674,1,74,1,2025-09-01,28573.99,26922.14,0.969981,True,False,
40070,5674,1,74,1,2025-10-01,29552.9,26051.85,0.900554,True,True,True
40071,5675,5,32,1,2025-05-01,22838.65,21042.44,0.941576,True,False,
40072,5675,5,32,1,2025-06-01,23275.99,21198.33,0.889098,True,False,
40073,5675,5,32,1,2025-07-01,23200.01,22194.57,0.857383,True,False,
40074,5675,5,32,1,2025-08-01,24927.12,23948.66,0.851775,True,False,
40075,5675,5,32,1,2025-09-01,24302.03,23248.18,0.897717,True,False,
40076,5675,5,32,1,2025-10-01,27095.8,24210.69,0.8986,True,False,
40077,5675,5,32,1,2025-11-01,24479.19,23433.93,0.894646,True,False,
40078,5675,5,32,1,2025-12-01,25448.96,24437.87,0.900011,True,False,
40079,5675,5,32,1,2026-01-01,25853.95,23620.87,0.886929,True,False,
40080,5675,5,32,1,2026-02-01,23184.05,21182.87,0.913516,True,False,
40081,5675,5,32,1,2026-03-01,25422.53,22430.38,0.903507,True,False,
40082,5675,5,32,1,2026-04-01,23570.73,22769.55,0.979765,True,True,True
40083,5676,6,88,2,2025-01-01,34602.08,31446.19,0.966396,True,True,True
40084,5677,1,35,2,2025-01-01,29398.48,25876.88,0.893591,True,False,
40085,5677,1,35,2,2025-02-01,30646.42,28293.65,0.862108,True,False,
40086,5677,1,35,2,2025-03-01,28232.87,27541.44,0.971034,True,False,
40087,5677,1,35,2,2025-04-01,29759.27,28610.65,0.903639,True,True,True
40088,5678,6,36,2,2025-09-01,36953.54,33626.9,0.871452,True,False,
40089,5678,6,36,2,2025-10-01,39110.22,37943.45,0.976971,True,False,
40090,5678,6,36,2,2025-11-01,40690.51,36451.01,0.940994,True,False,
40091,5678,6,36,2,2025-12-01,40933.46,38762.74,0.972898,True,False,
40092,5678,6,36,2,2026-01-01,43273.32,38832.75,0.951781,True,False,
40093,5678,6,36,2,2026-02-01,39925.61,37590.37,0.994906,True,False,
40094,5678,6,36,2,2026-03-01,37797.17,34244.78,0.889402,True,False,
40095,5678,6,36,2,2026-04-01,39083.0,35170.43,0.851782,True,False,
40096,5678,6,36,2,2026-05-01,39059.13,37615.35,0.996515,True,False,
40097,5678,6,36,2,2026-06-01,38774.65,34526.07,0.873072,True,True,True
40098,5679,2,79,1,2025-11-01,22648.88,20609.13,0.993532,True,False,
40099,5679,2,79,1,2025-12-01,21199.85,19553.93,0.921092,True,False,
40100,5679,2,79,1,2026-01-01,22737.0,20678.94,0.948178,True,False,
40101,5679,2,79,1,2026-02-01,24475.36,21546.53,0.852169,True,False,
40102,5679,2,79,1,2026-03-01,24225.22,22559.98,0.879452,True,False,
40103,5679,2,79,1,2026-04-01,25386.85,22553.84,0.870531,True,False,
40104,5679,2,79,1,2026-05-01,25710.3,22884.92,0.986971,True,False,
40105,5679,2,79,1,2026-06-01,23692.79,22779.34,0.887334,True,True,True
40106,5680,1,31,1,2025-01-01,26085.81,23702.77,0.896019,True,False,
40107,5680,1,31,1,2025-02-01,26854.87,25263.99,0.938174,True,False,
40108,5680,1,31,1,2025-03-01,27866.34,26789.3,0.889412,True,False,
40109,5680,1,31,1,2025-04-01,30462.81,29718.73,0.906402,True,False,
40110,5680,1,31,1,2025-05-01,29606.56,26947.48,0.98673,True,True,False
40111,5681,2,52,2,2025-01-01,16001.43,14277.93,0.872315,True,False,
40112,5681,2,52,2,2025-02-01,17778.26,16924.02,0.929172,True,False,
40113,5681,2,52,2,2025-03-01,18699.46,17355.11,0.94609,True,False,
40114,5681,2,52,2,2025-04-01,18100.97,17416.92,0.977375,True,False,
40115,5681,2,52,2,2025-05-01,17847.76,16459.76,0.851674,True,False,
40116,5681,2,52,2,2025-06-01,20234.46,19645.96,0.998847,True,False,
40117,5681,2,52,2,2025-07-01,18394.79,17289.75,0.855119,True,True,True
40118,5683,1,40,1,2025-01-01,28099.21,26132.59,0.939118,True,False,
40119,5683,1,40,1,2025-02-01,26747.7,24573.24,0.97819,True,False,
40120,5683,1,40,1,2025-03-01,28475.62,26232.76,0.934013,True,False,
40121,5683,1,40,1,2025-04-01,29434.49,28349.79,0.978805,True,False,
40122,5683,1,40,1,2025-05-01,28451.86,26300.95,0.965562,True,False,
40123,5683,1,40,1,2025-06-01,32007.75,28297.53,0.907755,True,False,
40124,5683,1,40,1,2025-07-01,31475.07,28861.56,0.886402,True,False,
40125,5683,1,40,1,2025-08-01,30797.47,29743.1,0.86469,True,False,
40126,5683,1,40,1,2025-09-01,31703.76,30107.74,0.93853,True,False,
40127,5683,1,40,1,2025-10-01,30906.01,29420.13,0.923972,True,False,
40128,5683,1,40,1,2025-11-01,30408.69,29779.17,0.899576,True,False,
40129,5683,1,40,1,2025-12-01,32431.3,31123.9,0.90122,True,False,
40130,5683,1,40,1,2026-01-01,29294.78,27882.61,0.896934,True,False,
40131,5683,1,40,1,2026-02-01,30332.77,26772.34,0.852699,True,False,
40132,5683,1,40,1,2026-03-01,31198.12,28434.14,0.96463,True,False,
40133,5683,1,40,1,2026-04-01,34071.83,30718.45,0.974254,True,False,
40134,5683,1,40,1,2026-05-01,36384.42,34972.13,0.899119,True,False,
40135,5683,1,40,1,2026-06-01,36086.64,32681.94,0.902552,True,True,False
40136,5684,2,36,4,2025-04-01,21763.07,19671.89,0.930557,False,False,
40137,5684,2,36,4,2025-05-01,23381.18,21557.44,0.904197,False,False,
40138,5684,2,36,4,2025-06-01,21167.06,20332.76,0.944701,False,False,
40139,5684,2,36,4,2025-07-01,21670.45,19601.57,0.959424,False,False,
40140,5684,2,36,4,2025-08-01,21535.02,20403.62,0.960043,False,False,
40141,5684,2,36,4,2025-09-01,23139.2,22052.38,0.967776,False,False,
40142,5684,2,36,4,2025-10-01,21769.1,19885.3,0.93909,False,False,
40143,5684,2,36,4,2025-11-01,20719.51,20175.71,0.912832,False,False,
40144,5684,2,36,4,2025-12-01,20897.75,18758.01,0.929111,False,False,
40145,5684,2,36,4,2026-01-01,21033.66,20438.89,0.881256,False,False,
40146,5684,2,36,4,2026-02-01,23479.96,21570.91,0.874849,False,False,
40147,5684,2,36,4,2026-03-01,24357.11,22189.93,0.965255,False,False,
40148,5685,1,88,1,2025-01-01,26582.0,25550.23,0.87672,True,False,
40149,5685,1,88,1,2025-02-01,28930.97,26792.44,0.907414,True,False,
40150,5685,1,88,1,2025-03-01,30670.71,27230.28,0.946631,True,False,
40151,5685,1,88,1,2025-04-01,31839.98,30842.67,0.979076,True,True,True
40152,5686,2,69,1,2025-01-01,18259.18,16961.21,0.944657,True,False,
40153,5686,2,69,1,2025-02-01,17141.9,16013.76,0.878721,True,False,
40154,5686,2,69,1,2025-03-01,16784.07,15418.78,0.956462,True,False,
40155,5686,2,69,1,2025-04-01,19466.0,18720.19,0.912643,True,False,
40156,5686,2,69,1,2025-05-01,19262.01,18793.84,0.993865,True,False,
40157,5686,2,69,1,2025-06-01,17415.79,16113.0,0.876091,True,False,
40158,5686,2,69,1,2025-07-01,18268.52,17899.14,0.996038,True,False,
40159,5686,2,69,1,2025-08-01,18326.27,16940.8,0.949193,True,False,
40160,5686,2,69,1,2025-09-01,18415.37,16254.79,0.904929,True,False,
40161,5686,2,69,1,2025-10-01,19573.75,17346.09,0.883854,True,False,
40162,5686,2,69,1,2025-11-01,19382.03,17398.81,0.985929,True,False,
40163,5686,2,69,1,2025-12-01,17965.92,16757.56,0.987248,True,True,False
40164,5687,2,23,2,2025-07-01,28031.35,24985.65,0.855439,True,False,
40165,5687,2,23,2,2025-08-01,26947.51,24991.91,0.948903,True,False,
40166,5687,2,23,2,2025-09-01,26983.48,24334.26,0.99013,True,False,
40167,5687,2,23,2,2025-10-01,25880.94,23037.6,0.863021,True,False,
40168,5687,2,23,2,2025-11-01,28848.18,28191.82,0.932187,True,False,
40169,5687,2,23,2,2025-12-01,26517.3,24615.6,0.857194,True,False,
40170,5687,2,23,2,2026-01-01,26693.56,24699.54,0.996171,True,False,
40171,5687,2,23,2,2026-02-01,29099.1,27196.88,0.997254,True,False,
40172,5687,2,23,2,2026-03-01,28316.85,27011.77,0.913104,True,False,
40173,5687,2,23,2,2026-04-01,29990.03,26808.7,0.8661,True,False,
40174,5687,2,23,2,2026-05-01,31125.94,29592.01,0.938384,True,False,
40175,5687,2,23,2,2026-06-01,31402.02,28148.35,0.971073,True,True,False
40176,5688,2,61,3,2025-01-01,18658.14,16538.95,0.890325,True,False,
40177,5688,2,61,3,2025-02-01,21327.61,20432.73,0.899698,True,False,
40178,5688,2,61,3,2025-03-01,21701.2,20682.24,0.95643,True,False,
40179,5688,2,61,3,2025-04-01,23094.72,22507.07,0.915133,True,False,
40180,5688,2,61,3,2025-05-01,21613.67,19382.08,0.911184,True,False,
40181,5688,2,61,3,2025-06-01,23267.99,21021.97,0.983851,True,True,True
40182,5689,6,99,4,2025-05-01,36135.27,34490.3,0.881193,True,False,
40183,5689,6,99,4,2025-06-01,34508.18,30691.42,0.983575,True,False,
40184,5689,6,99,4,2025-07-01,35526.22,32752.35,0.985119,True,False,
40185,5689,6,99,4,2025-08-01,38746.88,37791.66,0.949168,True,False,
40186,5689,6,99,4,2025-09-01,34895.34,31197.33,0.899551,True,False,
40187,5689,6,99,4,2025-10-01,37999.84,34509.09,0.890674,True,False,
40188,5689,6,99,4,2025-11-01,39534.43,36362.03,0.996815,True,False,
40189,5689,6,99,4,2025-12-01,41491.69,38274.62,0.951281,True,False,
40190,5689,6,99,4,2026-01-01,41056.11,40176.2,0.915429,True,False,
40191,5689,6,99,4,2026-02-01,36176.26,35317.98,0.91646,True,False,
40192,5689,6,99,4,2026-03-01,41077.49,37826.97,0.98973,True,False,
40193,5689,6,99,4,2026-04-01,41154.63,38353.07,0.945915,True,True,True
40194,5691,3,73,3,2025-01-01,12888.68,11988.69,0.904617,True,False,
40195,5691,3,73,3,2025-02-01,12004.08,10863.29,0.978085,True,False,
40196,5691,3,73,3,2025-03-01,12056.69,11443.25,0.884856,True,False,
40197,5691,3,73,3,2025-04-01,12447.74,11230.6,0.960037,True,True,True
40198,5692,4,53,1,2026-02-01,44626.39,41504.85,0.862967,True,False,
40199,5692,4,53,1,2026-03-01,51931.5,48249.21,0.916524,True,False,
40200,5692,4,53,1,2026-04-01,52734.25,51011.87,0.965741,True,False,
40201,5692,4,53,1,2026-05-01,49257.67,47310.51,0.901677,True,False,
40202,5692,4,53,1,2026-06-01,54321.37,52265.27,0.938668,True,True,False
40203,5693,3,33,1,2025-01-01,10049.32,9485.01,0.896746,True,False,
40204,5693,3,33,1,2025-02-01,9963.72,9024.45,0.892361,True,False,
40205,5693,3,33,1,2025-03-01,10769.9,9745.26,0.957748,True,False,
40206,5693,3,33,1,2025-04-01,11460.32,10419.04,0.943966,True,False,
40207,5693,3,33,1,2025-05-01,10823.13,9626.72,0.933546,True,True,True
40208,5694,9,61,1,2025-05-01,79016.47,76806.67,0.888299,True,False,
40209,5694,9,61,1,2025-06-01,85063.58,81125.15,0.991967,True,False,
40210,5694,9,61,1,2025-07-01,89238.99,80554.24,0.939612,True,False,
40211,5694,9,61,1,2025-08-01,82262.51,79091.17,0.981674,True,False,
40212,5694,9,61,1,2025-09-01,85488.38,76859.27,0.998253,True,False,
40213,5694,9,61,1,2025-10-01,80862.23,76856.84,0.864133,True,False,
40214,5694,9,61,1,2025-11-01,85476.0,79254.45,0.883739,True,False,
40215,5694,9,61,1,2025-12-01,83862.18,74344.13,0.977719,True,False,
40216,5694,9,61,1,2026-01-01,83421.46,76856.18,0.959525,True,False,
40217,5694,9,61,1,2026-02-01,89618.36,87606.46,0.9337,True,False,
40218,5694,9,61,1,2026-03-01,85388.48,76885.0,0.973761,True,False,
40219,5694,9,61,1,2026-04-01,97199.68,87265.38,0.874301,True,True,True
40220,5695,5,30,1,2025-08-01,19331.58,17297.27,0.853007,True,False,
40221,5695,5,30,1,2025-09-01,21668.05,20768.85,0.900451,True,False,
40222,5695,5,30,1,2025-10-01,20125.62,18363.09,0.886922,True,False,
40223,5695,5,30,1,2025-11-01,23602.56,21887.04,0.931386,True,False,
40224,5695,5,30,1,2025-12-01,20648.18,19276.44,0.889466,True,False,
40225,5695,5,30,1,2026-01-01,21744.33,21236.48,0.994165,True,False,
40226,5695,5,30,1,2026-02-01,21079.61,19778.44,0.940989,True,False,
40227,5695,5,30,1,2026-03-01,21666.0,19365.44,0.977989,True,False,
40228,5695,5,30,1,2026-04-01,22683.72,22004.06,0.867471,True,False,
40229,5695,5,30,1,2026-05-01,22285.32,20381.78,0.90479,True,False,
40230,5695,5,30,1,2026-06-01,23539.25,21640.82,0.989251,True,True,True
40231,5698,1,25,2,2025-01-01,34608.81,33842.54,0.996556,True,False,
40232,5698,1,25,2,2025-02-01,35081.37,32686.63,0.872167,True,False,
40233,5698,1,25,2,2025-03-01,34853.92,33049.22,0.890499,True,False,
40234,5698,1,25,2,2025-04-01,35615.36,32709.55,0.890384,True,False,
40235,5698,1,25,2,2025-05-01,35925.03,34808.83,0.992522,True,False,
40236,5698,1,25,2,2025-06-01,41028.89,37879.66,0.85357,True,False,
40237,5698,1,25,2,2025-07-01,34762.78,33087.48,0.885725,True,False,
40238,5698,1,25,2,2025-08-01,40319.96,37629.81,0.990307,True,False,
40239,5698,1,25,2,2025-09-01,40563.6,37977.26,0.872573,True,False,
40240,5698,1,25,2,2025-10-01,40968.54,37076.24,0.872377,True,False,
40241,5698,1,25,2,2025-11-01,37258.91,35666.58,0.912704,True,False,
40242,5698,1,25,2,2025-12-01,37182.15,36052.76,0.911459,True,False,
40243,5698,1,25,2,2026-01-01,40220.15,36780.19,0.972402,True,False,
40244,5698,1,25,2,2026-02-01,42044.87,38371.89,0.976062,True,False,
40245,5698,1,25,2,2026-03-01,38199.7,36483.16,0.890333,True,False,
40246,5698,1,25,2,2026-04-01,39838.01,37703.29,0.944883,True,False,
40247,5698,1,25,2,2026-05-01,40240.53,38788.24,0.959414,True,False,
40248,5698,1,25,2,2026-06-01,43597.13,40528.44,0.886536,True,True,True
40249,5699,5,24,2,2025-01-01,20621.53,18552.88,0.959506,True,False,
40250,5699,5,24,2,2025-02-01,18033.69,17558.52,0.901149,True,False,
40251,5699,5,24,2,2025-03-01,19295.12,17518.95,0.945927,True,False,
40252,5699,5,24,2,2025-04-01,20262.03,18773.32,0.925067,True,False,
40253,5699,5,24,2,2025-05-01,19704.4,18624.53,0.862609,True,False,
40254,5699,5,24,2,2025-06-01,21248.34,19200.08,0.865242,True,False,
40255,5699,5,24,2,2025-07-01,20989.3,18673.7,0.875039,True,False,
40256,5699,5,24,2,2025-08-01,18767.9,17759.23,0.963409,True,False,
